Name,Salesforce Account ID,Infrastructure Project ID,Contract Start Date,Live,Salesforce Opportunity ID,SFDC Magento Account ID,Status
Wacom additional instance (Korea),0011O00002KxHNsQAN,5ok6ov6uyq4vq,3/6/23,7/26/23,0066O00000qX6cRQAS,0011500001IgYJtAAN,Live
Fratelli Fila S.p.A. - Magento,0011400001hysbHAAQ,5qa5zduhhfefu,3/1/23,7/24/23,0066O00000qXCqvQAG,0016O00003Lu1JSQAZ,Live
Prosegur Cash S.A._DR3569108 – Adobe Commerce,0015Y00004caCPhQAM,5chcsqqqmparq,3/20/23,7/21/23,0066O00000rHKtSQAW,0016O00003UouZ8QAJ,Live
KFY Limited - Cloud Pro,0011400001j47JaAAI,mkhf72bc6cczc,3/16/23,7/20/23,0066O00000r1NhZQAU,0011500001ZEhueAAD,Live
B.E.S Cloud,00130000010KZnAAAW,rrtbf23e5bih2,3/27/23,7/20/23,0066O00000q5aijQAA,0011500001IilbNAAR,Live
CS Company,0015Y00002qOU49QAG,3ecag2d6uidne,3/1/23,7/18/23,0066O00000rFucnQAC,0011500001IiUNtAAN,Live
Custom Fabricating & Supply (Cloud Pro with BI Pro),0015Y00003XoWxAQAV,7mcivyiosvhj2,3/6/23,7/17/23,0066O00000r0WCKQA2,0016O000037KQbUQAW,Live
Abilene Machine - Cloud Pro,0011O00002KxKbyQAF,uamzezfg2jtuo,3/1/23,6/27/23,0066O00000qIRZkQAO,0011500001ZDMvIAAX,Live
Rev-A-Shelf Cloud,0013000000vWZ5UAAW,wmav6wk2xnh2w,3/1/23,6/24/23,0066O00000nJiDvQAK,0011C00002gDvPjQAK,Live
ENT LG Electronics #1 - Europe - Reprovision,,vt2pniqibrqv6,3/8/23,6/6/23,0061C00000Yy2ejQAB,,Live
Wynnstay Ltd (Pro),0015Y00002Y1fFiQAJ,2jsqmxklf6lks,3/1/23,5/16/23,0066O00000rF1xsQAC,0011C00002LXxHdQAL,Live
Vistacor Ind. e Comércio do Vestuário Ltda - Cloud Pro,0011O00002SsVggQAF,2g264rqqoqnco,3/2/23,5/16/23,0066O00000q3eDiQAI,0011C00002mobOiQAI,Live
Petflow / Phillips Pet -Adobe Commerce NB,0015Y00004Jp7npQAB,2eb7m3bsmndkw,6/26/23,,0066O00000q4xyYQAQ,0016O00003QOhbUQAT,Current
6ixty8ight Limited_DR3477288 – Adobe Commerce,0011O00002KxI00QAF,2x44pbbrkefiw,6/5/23,,0066O00000rZ8KoQAK,0011C000020ISa9QAG,Current
Enviably Me Pte Ltd_DR3598455 – Adobe Commerce,0015Y00002yHNhtQAG,vb5teorbefo6w,6/1/23,,0066O00000rxmY4QAI,0011C00001okiuvQAA,Current
NRF Poland Sp. Zoo_DR3570123 – Adobe Commerce,0015Y00004ZxXfhQAF,zfgyzhqfhi6tw,6/1/23,,0066O00000rdjP4QAI,0016O00003XODQeQAP,Current
Wheels ADS - Cloud Pro + B2B,0015Y00004vsMgmQAE,spz6zpne7bjfi,6/5/23,,0066O00000rvZE9QAM,0016O00003ZNjS2QAL,Current
Cvs Group Plc_DR3685205 – Adobe Commerce,0011400001gSjWrAAK,vk3t6a2sv5npa,6/1/23,,0066O00000s8WOyQAM,0016O000037IEY8QAO,Current
Autoglym - Cloud Pro,0015Y00002qOUSVQA4,7orhxt7th3xl4,6/1/23,,0061C00000jeePmQAI,0011C00002YV59FQAT,Current
Plexus Worldwide,0011400001ZdCw9AAF,zwasz3brqwknm,6/5/23,,0066O00000rGa3RQAS,0011C00002f7rfPQAQ,Current
Mystery Diamonds - Cloud,0015Y00004sMXOfQAO,s45g337fsqmua,6/5/23,,0066O00000qypO8QAI,0016O00003XOMjzQAH,On Hold
Media-Saturn-Holding GmbH_DR3639541 – Adobe Commerce,0011400001fDbezAAC,5wmfimo5aq3ko,6/1/23,,0066O00000s90yIQAQ,0011C00002R7PXVQA3,Live
Heamar Company Limited_DR3645577 – Adobe Commerce,0015Y00004sJTsHQAW,qxdsbk7qoxzbi,6/2/23,,0066O00000s92K5QAI,0016O00003VrbwSQAR,Current
Ritescreen Company,0015Y00004cZomnQAC,wngpk6v33irec,6/5/23,,0066O00000rZ96yQAC,0016O00003UnrQIQAZ,Current
Farrow And Ball Limited_DR3636742 – Adobe Commerce,0013000000vWVe3AAG,bm7pfdy6b4nkq,6/1/23,,0066O00000s9r3ZQAQ,0011500001j2GTuAAM,Current
Books&Bits - Commerce Pro,0015Y00004sK442QAC,apwseqf4lmnni,6/5/23,,0066O00000rIdSEQA0,0016O00003VuegBQAR,Current
Lagardere Duty Free_DR3607029 – Adobe Commerce + MBI,0011O00002KxHtqQAF,omxocv7nmjzmo,6/1/23,,0066O00000s8ruEQAQ,0011500001Iiq5eAAB,Current
Kubota Corporation_DR3391696 – Adobe Commerce,0011400001aSPmPAAW,7oirvfzgaqr34,6/1/23,,0066O00000s9ZgmQAE,0011C00002pdNgbQAE,Current
Alyzea_DR3586144 – Adobe Commerce - Alyzeade,0015Y000050FLoAQAW,zl7czvgewnmyu,6/2/23,,0066O00000sAv8TQAS,0016O00003aMWvhQAG,Current
"Birdsong Hearing Benefits, LLC_DR3578770 – Adobe Commerce + MBI",0015Y00004cXmcRQAS,zwmm37z5iyeg2,6/1/23,,0066O00000sANGSQA4,0016O00003TiUsxQAF,Current
Max Hypermarkets India Pvt Ltd._DR3496574 – Adobe Commerce,0011400001gTW9gAAG,tlffddq37gg5o,6/6/23,,0066O00000sB4tQQAS,0011C00002R7PRPQA3,Current
Porsche Chile,0015Y00002nCxX7QAK,ojv52oycwk53y,6/5/23,,0066O00000i7gsYQAQ,0016O00002qILLWQA4,Current
Vijay Sales (India) Private Limited_DR3702156 – Adobe Commerce + MBI,00130000016B634AAC,zb6elvbmm5eoi,6/12/23,,0066O00000sBHgXQAW,0016O00003QPmmUQAT,On Hold
Seagate Technology - Commerce Cloud Pro,0013000000oRjEWAA0,uvehsuoy25bow,6/14/23,,0066O00000nN4YZQA0,0011C00002gDzRSQA0,Current
Independence Australia Cloud Pro,0011O00002KxHOaQAN,nyuercpvqjwq6,6/15/23,,0066O00000p7suoQAA,0011500001IifojAAB,Current
Cherry Red Records,0015Y00004sJnQfQAK,lbybyulfzpchi,6/19/23,,0066O00000rIBqyQAG,0016O00003VtVWAQA3,Current
Megatech Ltd,0015Y00004sL96fQAC,gsl4ywixqjm5e,6/19/23,,0066O00000rWsm7QAC,0016O00003XM8nOQAT,Current
Modus Lifestyle,0015Y00004sJN52QAG,degjlnntx6m7k,6/15/23,,0066O00000rHdguQAC,0016O00003Vt44IQAR,Current
Smurfit Kappa Group IS Nederland BV Cloud Global Contract,0015Y00002yHW1NQAW,,6/21/23,,0066O00000rXyA0QAK,0016O000037IkPKQA0,Current
Gerardo Ortíz_Commerce,0015Y00002nDmEYQA0,nwuuqu6drkezy,6/26/23,,0066O00000nNVxdQAG,0016O000035FLaRQAW,Current
DR3652885 - Milcien S.A. - Commerce Pro,0015Y00003Xqj9MQAR,odcpgaoydrmss,6/2/23,,0066O00000rXlxZQAS,0016O00003JIrebQAD,Current
Advanced Scientific Materials Limited_DR3645427 – Adobe Commerce,0015Y00004cZvXvQAK,5hfjhdtifcpws,6/2/23,,0066O00000sIKNTQA4,0016O00003Uo2XtQAJ,Current
ZLT Electrical (t/a THE ELECTRICAL COUNTER) Limited_DR3701394 – Adobe Commerce,0015Y00002yKLbSQAW,4opsjuuwxusks,6/26/23,,0066O00000sIKmMQAW,0016O000037IqYzQAK,Current
Servicios Compartidos de Restaurantes S.A.C._DR3690822 – Adobe Commerce,0015Y00004JnEJHQA3,rsjox63kw7e7u,6/12/23,,0066O00000sIOWmQAO,0016O00003O2kpcQAB,Current
Rudolf Ostermann GmbH_DR3359018 – Adobe Commerce,0015Y00003DDNlqQAH,4ransio2rbytw,6/1/23,,0066O00000sk6Q0QAI,0011C00002ql5fJQAQ,Current
Starter to Pro_Trecx-Pintulac,0015Y00002Y1fIDQAZ,fzjfcb6wxkups,6/22/23,,0066O00000nJf5JQAS,0011C00002ZiuBwQAJ,Current
Gibert Joseph Vitry SAS_DR3634735 - Adobe Commerce,0011O00002KxHtoQAF,23hwgstcguvig,6/1/23,,0066O00000s8rLXQAY,0011500001Iiq5AAAR,Current
International Electrotechnical Commission (IEC)_DR3617179 – Adobe Commerce,001300000112VJ7AAM,oei56cfhhv7lm,6/1/23,,0066O00000sltz1QAA,0011C00002GMs3fQAD,Current
Comcast Cable Comm. MGT. LLC_DR3622101 – Adobe Commerce,00130000010LSk3AAG,hfy3h64hzkcgs,6/1/23,10/3/23,0066O00000sIXESQA4,0011C00002R77QeQAJ,Live
Bear Creek - Cloud Pro,0015Y00003DEQ3WQAX,vf6im7hyy36x2,6/1/23,9/21/23,0066O00000q1WgAQAU,0016O000037JZjwQAG,Live
Casio Electronics Cloud Pro,00130000010LSWsAAO,q5fu6kk7dnhhc,6/2/23,9/14/23,0066O00000rHL5nQAG,0011C00001z4RaKQAU,Live
Tates Bakeshop Cloud Pro,0015Y000050EEklQAG,2kjij6igszmcy,6/26/23,9/13/23,0066O00000rdkiwQAA,0016O00003aKfopQAC,Live
Healthy Planet Cloud,0011O00002KxHZjQAN,zsqksbh76ar5e,6/1/23,8/23/23,0066O00000r16M2QAI,0011500001IgIssAAF,Live
Portmeirion Cloud Pro,0011O00002Ky2BDQAZ,itrxznfbbmvms,6/1/23,8/23/23,0066O00000rWrPbQAK,0011500001MOsW4AAL,Live
Christofle Commerce Cloud Project Provisioning,,kh3te5yb3vfyc,6/1/23,7/6/23,,,Live
Independent Vetcare Ltd - Split Architecture,0011O00001xLbEVQA0,kureae52xbklc,6/1/23,6/29/23,0066O00000rwwgpQAA,0011500001nBbftAAC,Live
Arlequim Technologies,0015Y00004JqzlmQAB,ewfm6nhxumfrg,7/3/23,,0066O00000s8M0bQAE,0016O00003S0ubIQAR,Current
Glenmore Group Ltd,0015Y00004cZZLoQAO,gb3evi2et6jwe,7/3/23,,0066O00000r144ZQAQ,0016O00003Un8K7QAJ,Current
Fast ventures srl_DR3695616 – Adobe Commerce + MBI,0015Y00004caHixQAE,btfww5bauchua,7/3/23,,0066O00000sILsFQAW,0016O00003UpGkLQAV,Current
Diodhuset Cloud Project,0015Y00002yIIEYQA4,horshjxrmtlco,7/3/23,,0066O00000rvtlaQAA,0016O000037IlI8QAK,Current
TONI MATICEVSKI,0015Y00002qOUHiQAO,vdtpfnhk7sxrq,7/1/23,,0066O00000nKv0pQAC,0011C00002bShePQAS,Current
Elite Varejo e Food Solution Tel. Esc. Comp. Ltda - Top Service Group-,0015Y00003uctOvQAI,,7/3/23,,0066O00000s81YrQAI,0016O00003LrwXeQAJ,Current
Front Runner Racks - Cloud Pro,0011O00002KxIGqQAN,ib5fzv6alxoxm,7/3/23,,0066O00000sASGgQAO,0011500001IgoWBAAZ,Current
Faber-Castell AG_DR3631337 – Adobe Commerce + MBI,0011400001kxHA9AAM,2ipmzcu2yojyu,7/1/23,,0066O00000sk6gfQAA,0011C00002f7SzvQAE,Current
Computacenter TS GmbH_DR3562802 – Adobe Commerce,0015Y000050JX3aQAG,ojhaelf6itkaa,7/1/23,,0066O00000skIusQAE,0016O00003aFimOQAS,Current
Nortox - Cloud Pro,0015Y00002tyTCeQAM,k52jaj6dw5g2y,7/17/23,,0066O00000s92CbQAI,0016O000037Id5CQAS,Current
Turbo International,0015Y00004sJbcXQAS,slu3smywpugj4,7/24/23,,0066O00000rHwqCQAS,0016O00003VtoWaQAJ,Current
ES OpCo USA LLC - Magento Paper Adobe Commerce,0011O00002Ss98eQAB,qedtfczq26joi,7/14/23,,0066O00000skN67QAE,0011C00002pdgh4QAA,Current
Almacenes Garcia - New Instance Commerce 2023,0011400001qgPD0AAM,yd7phogj2y5bg,7/26/23,,0066O00000slemnQAA,0011C00002f7bPJQAY,Current
African Export–Import Bank_DR3401395 – Adobe Commerce + MBI,001a000001ZaVEXAA3,hkxoi4vvc5hxu,7/5/23,,0066O00000smax4QAA,0016O00003JJcV5QAL,Current
The Trustee for J & N Family Trust- Filter Systems Australia - Cloud Pro,0015Y00004vroo4QAA,lmjjsywcm2ydq,7/3/23,,0066O00000rZnV4QAK,0016O00003XPDA0QAP,Current
"i-PRO Co., Ltd._DR3730983 – Adobe Commerce + MBI",0015Y00003XrTlHQAV,ywutrukgwtqig,7/19/23,,0066O00000soAzNQAU,0016O00003JJtAPQA1,Current
Motocaddy LTD_DR3729144 – Adobe Commerce,0015Y00002qOUN6QAO,zzyxyqldswstm,7/31/23,,0066O00000soJ5IQAU,0011C00002umioYQAQ,Current
Forfive Pty Ltd,,3kfhii5vuf3ye,7/20/23,,https://using.lightning.force.com/lightning/r/Opportunity/0066O00000sle4bQAA/view,,Current
Maletas Chile – Cloud Pro,0015Y00002Y1fQqQAJ,zpzuijwovk4ce,7/27/23,,0066O00000nMkVuQAK,0011C00002l5KF9QAM,Current
Gosselin Photo - Cloud Conversion,0011O00002KxHa0QAF,ouja6usov4wfe,7/24/23,10/11/23,0066O00000sA2DuQAK,0011500001IhTvVAAV,Live
The Rake Media - Cloud Pro,0015Y000050JfAzQAK,qwly7fel5d6es,7/10/23,10/10/23,0066O00000sI6hQQAS,0011C000023qkDUQAY,Live
Webb Enterprises Limited (Rockshop),0015Y00002Y1fMeQAJ,ta35rn2c35smg,7/12/23,9/25/23,0066O00000sI3FAQA0,0011C00002hgCTxQAM,Live
SpaceMantra Private Limited_DR3704107 – Adobe Commerce + MBI,0015Y000050FhXYQA0,n47xrq33h7dqu,7/1/23,9/20/23,0066O00000sk6ZFQAY,0016O00003aNFMoQAO,Live
OCL Financial Services - Commerce Cloud Conversion,0011O00002SskB8QAJ,b4qsodl6tjzva,7/2/23,9/10/23,0066O00000p5bYUQAY,0011500001IgKFXAA3,Live
SILVERFISH UK LIMITED_DR3695396 – Adobe Commerce,0015Y00003ueLrfQAE,vhlxwk64usw6s,9/1/23,,0066O00000sqd5bQAA,0011C00002s9JDQQA2,Current
ShelterLogic Corp-Cloud Conversion,0011O00002KxIhKQAV,o7qxaktldodcw,9/10/23,,0066O00000r0B9dQAE,0011500001Ih3aKAAR,Current
"Heritage Landscape Supply Group, Inc._DR DR3751074 (SUB-0070966)",0011O00002QDJ7IQAX,isa2qvv5iamq4,9/1/23,,0066O00000t3LUdQAM,0011C00002mpVHAQA2,Current
STIHL Pty Ltd._DR DR3683191 (SUB-0070969),0015Y000050DtP1QAK,jflckh5belbgo,9/1/23,,0066O00000t3LWFQA2,0016O00003ZORbaQAH,Current
Paramount Liquor - VisualR - DR3756205,0011O00002UzIHZQA3,3c6ufwa5rxeda,9/1/23,,0066O00000t3YVeQAM,0011C00002s8dqCQAQ,Current
Peg Perego S.p.A._DR DR3709491 (SUB-0071006),0015Y000050EdRvQAK,tey42ptvxu26o,9/1/23,,0066O00000t3YZuQAM,0016O00003aLQl2QAG,Current
"ASUSTeK Computer, Inc. / 華碩電腦股份有限公司_DR DR3615063 (SUB-0071007)",001a000001DzXwmAAF,5e4pw3fpjnd6w,9/1/23,,0066O00000t3YdNQAU,0011C00002R7mipQAB,Current
Avery Products Corporation_DR DR3575056 (SUB-0071010),001a000001S9vgPAAR,rzgnprncc5c3i,9/1/23,,0066O00000t3hvCQAQ,0011C00002pdqg7QAA,Current
Emaresa Ingenieros Y Representaciones Sa_DR DR3689292 (SUB-0071036),0015Y00003DDbR1QAL,i3dxxu3tmxwom,9/4/23,,0066O00000t3sNqQAI,0016O000037Jrs4QAC,Current
ASICS India Private Limited_DR3357189 – Adobe Commerce + MBI,0011O00002C2W82QAF,vzbf5kv4kawbo,9/1/23,,0066O00000tXgiqQAC,0011C00002hgIpmQAE,Current
Hitachi Energy Holdings AG - DR3755198 (SUB-0071070),0011O00002QDdIZQA1,ndcdiq5teilxq,9/1/23,,0066O00000tYSY8QAO,0011C00002pdjV7QAI,Current
Plantec Distribuidora de Produtos de Telecomunicacoes e Informatica LTDA.,0015Y00004sK01bQAC,7ppjfejuhn7fo,9/1/23,,0066O00000rIWITQA4,0016O00003VuYbPQAV,Current
Giomani Designs ltd (modafurnishings) - DR3765176 (SUB-0071079),0015Y000050FBY7QAO,bletrhxa5fb2a,9/3/23,,0066O00000tZJdoQAG,0016O00003VsX0hQAF,Current
Lumielina Inc. - DR3710391 (SUB-0071085),0015Y00003DDtYuQAL,vss2pce6x5xia,9/1/23,,0066O00000tZNECQA4,0016O000037JuP1QAK,Current
Armacell International S.A._DR3577159 – Adobe Commerce,0015Y00004JoEbSQAV,znbjnprq4eipi,9/1/23,,0066O00000t0YcfQAE,0016O00003QNd5nQAD,Current
Walter E Nelson - DR3737784 (SUB-0071095),0015Y00005MdcyTQAR,vzvxv3gdpuqqu,9/15/23,,0066O00000tZaAqQAK,0016O00003cjuwOQAQ,Current
Dymocks Children’s Charities - DR-00153927 (SUB-0071096),0015Y00005oTlpNQAS,a72rtv3bm6jdy,9/4/23,,0066O00000tZuY2QAK,0016O00003gDUdtQAG,Current
Acciaierie Bertoli Safau S.p.A. - DR3476048 (SUB-0071098),0015Y00003uePsXQAU,p6uflq6pcwmj4,9/11/23,,0066O00000tZvwqQAC,0016O00003NbldyQAB,Current
Hamilton Gas Products Limited_DR3742545 – Adobe Commerce,0015Y00004cYUcGQAW,3u5wosaho4xc2,9/1/23,,0066O00000taQGKQA2,0011C00001z3OkmQAE,Current
Cold Storage Singapore (1983) Ptd Ltd_DR3710409 – Adobe Commerce + MBI,0015Y000050HDW3QAO,v3rrndrlgovfg,9/1/23,,0066O00000tangCQAQ,0016O00003c1YayQAE,Current
Nagarro Software Pvt. Ltd._DR3740866 – Adobe Commerce + MBI,001a000001SrPWdAAN,umctzv6eyge76,9/15/23,,0066O00000taofIQAQ,0011C00002f7lNmQAI,Current
Etail Investments Pty Ltd - DR3756260 (SUB-0071151),0015Y00002Y1fIrQAJ,egha6loc73b6i,9/25/23,,0066O00000tbg6YQAQ,0011C00002SxuErQAJ,Current
"SeneGence International, Inc. - DR3620136 (SUB-0071159)",0013000000kUIcFAAW,,9/4/23,,0066O00000toRGFQA2,0011C00002gE0EuQAK,Planning
"WHILL, Inc._DR3363904 – Adobe Commerce",0011O00002UyuohQAB,,9/1/23,,0066O00000s8Wu1QAE,0011C00002IjZ30QAF,Current
Fountain Tire Ltd._DR3258751 – Adobe Commerce,0011O00002OTmnBQAT,,9/1/23,,0066O00000tb0wrQAA,0011C00002PBy54QAD,Current
Luxor Workspaces - DR3768569 (SUB-0071179),0011O00002SsuCRQAZ,oktnp6wurkgtm,9/1/23,,0066O00000torG2QAI,0011C00001qihHaQAI,Current
Promologistics additional instance - DR-00281463 (SUB-0071185),0011O00002Y0h8TQAR,27ytuxjprfmvk,9/25/23,,0066O00000touDgQAI,0011C00002umgXkQAI,Current
"Digicert, Inc - DR3683021 (SUB-0071191)",001300000176YrPAAU,k6c6aewvjk7b2,9/1/23,,0066O00000tp4YQQAY,0011C00002R77BOQAZ,Current
"Digicert, Inc - DR3683021 (SUB-0071211)",001300000176YrPAAU,7pmfx6ckw632k,9/1/23,,0066O00000tpb6wQAA,0011C00002R77BOQAZ,Current
Unicomer Texas LLC - DR3732884 (SUB-0071230),0015Y00005oUYGsQAO,gaa5fwwctdsau,9/18/23,,0066O00000tq1ARQAY,0016O00003gEtEiQAK,Current
Maxim's Caterers Ltd - DR3731005 (SUB-0071255),0011400001dED8qAAG,bn7eqktw2m3ye,9/30/23,,0066O00000tqhTiQAI,0011C00002f7i2yQAA,Current
Rai Services Company (Rubik D2C) - DR3757511 (SUB-0071318),0015Y00003uduuPQAQ,dp5dxrqjaxvhg,9/1/23,,0066O00000tKxVKQA0,0016O00003Lu07JQAR,Current
Uni-China (Business) Management Ltd - DR3752087 (SUB-0071382),0015Y00005MfZTJQA3,cuzpguxbfqamg,9/30/23,,0066O00000suONHQA2,0016O00003cX3K9QAK,Current
Canada Wheels – Cloud Pro,0015Y00004sLMUVQA4,gfnspfhgz2n4g,10/1/23,,0066O00000rXAjDQAW,0016O00003XMj67QAD,Current
"Batteries In A Flash.Com, Inc. - DR3640492 (SUB-0071206)",0015Y00003ckKAzQAM,lcypqca7uowc4,10/2/23,,0066O00000tpHp3QAE,0016O00003O2YcwQAF,Current
Wearwell - DR3675948 (SUB-0071203),00130000010LSnXAAW,ken5ywe2nuz2m,10/2/23,,0066O00000tpHoyQAE,0011C00002R5RycQAF,Current
RCX Sports - DR3709131 (SUB-0071210),0015Y00003Xp72oQAB,c7clnkhqsfnfw,10/2/23,,0066O00000tpHjQQAU,0016O000037KomqQAC,Current
Royal Botanic Gardens - Kew - Cloud Pro (duplicate/wrong one),,,10/2/23,,https://using.my.salesforce.com/0066O00000nNJrN,,On Hold
General Motors Do Brasil Ltda - DR3711708 (SUB-0071214),0015Y000050HkNSQA0,s2ngarvv7mric,10/2/23,,0066O00000tpcdSQAQ,0016O00003c2RP9QAM,Current
Royal Botanic Gardens - Kew - Cloud Pro,,,10/2/23,,https://using.my.salesforce.com/0066O00000nNJrN,,Current
Etail Investments Pty Ltd - DR3756260 (SUB-0071233),0015Y00002Y1fIrQAJ,,10/6/23,,0066O00000tq21aQAA,0011C00002SxuErQAJ,Current
Poste Italiane S.p.A_DR3742019 – Adobe Commerce + MBI,00130000013nS4sAAE,czgxjdbiwyipg,10/1/23,,0066O00000tqFtLQAU,0011C00002pd86BQAQ,Current
Elcart Distribution S.P.A. - DR3739692 (SUB-0071264),0015Y000050Lf8lQAC,,10/9/23,,0066O00000tqxrYQAQ,0016O00003cj9MZQAY,Current
Isha Business Private Limited_DR3715663 – Adobe Commerce + MBI,0015Y000050EQPzQAO,wrjqk4xdgsy2w,10/16/23,,0066O00000tL0vFQAS,0016O00003aL6uzQAC,Current
"XenonArc, Inc. (EMEA) - DR3407634 (SUB-0071347)",0011O00002KxIzPQAV,4klj23fa6qliy,10/16/23,,0066O00000u5B3JQAU,0011C00002X2tmvQAB,Current
Vijay Sales (India) Private Limited_DR3588868 - Adobe Commerce,00130000016B634AAC,,10/16/23,,0066O00000spj6xQAA,0016O00003QPmmUQAT,Current
Cutwel_DR-00309751 - Adobe Commerce,0011O00002KxIPuQAN,,10/16/23,,0066O00000tKzJSQA0,0011C000027JsY6QAK,Current
Internal Provisioning: Second instance for Panda Team (Performance Track),,ttps://us-4.magento.cloud/projects/b7utrrbxllceo,10/17/23,,N/A,,Current
Internal Provisioning: Internal Project Provisioning for AC Whitepaper Measurements,,gveqivwww3p6s,10/2/23,,N/A,,Current
Smalley Steel Ring Co - DR3637078 (SUB-0071410),0015Y00002hAqQpQAK,i4bluil7x6nok,10/23/23,,0066O00000suVWvQAM,0011500001Iia5IAAR,Current
"Darby Dental Supply, LLC - DR3744674 (SUB-0071409)",0011O00002BBQRcQAP,6lq7u2lekdzca,10/23/23,,0066O00000suVWzQAM,0011C00002hgNLaQAM,Current
CTTI – Generalitat de Catalunya - DR3529867 (SUB-0071414),00130000018QmtmAAC,72ioxwpfoe4ym,10/16/23,,0066O00000suZghQAE,0011C00002gEBkAQAW,Current
"Mid-Continent Instrument Co., Inc. - DR3639800 (SUB-0071371)",0011400001aVKG6AAO,nxhmz4myjf4cc,10/18/23,,0066O00000subBhQAI,0011C00002V4Z1KQAV,Current
Henry Schein España,0011400001aUsLFAA0,,10/23/23,,0066O00000qWDbRQAW,0011C000020IumqQAC,Current
Petbarn Pty Limited - DR3791390 (SUB-0071443),0011400001wSOEEAA4,,10/6/23,,0066O00000sufQYQAY,0011500001IicvYAAR,Planning
Tribhovandas Bhimji Zaveri Limited - DR3565496 (SUB-0071451),0011400001uHHHfAAO,,10/25/23,,0066O00000sugLoQAI,0011C00001sj7tEQAQ,Planning
Security Equipment Supply,,uuqbsukqccjr2,9/1/17,3/10/22,0061500000W9PQIAA3,0011500001j2OJlAAM,Live
Rowley Company LLC,,mu4ag7pv3k5ck,9/29/17,12/1/18,0061500000RqUXAAA3,0011500001a6afeAAA,Live
RS Associates LLC (Real Street Parts),,qryfkwmnmsdtq,9/15/17,11/22/18,0061500000W8qmlAAB,0011500001Ih98FAAR,Live
E5-Mode,,yndjwj7ogvbyk,9/1/17,11/7/18,0061500000W9XGnAAN,0011500001IipzdAAB,Live
Forever New,,wh2okhswlvpuo,9/30/17,9/5/18,0061500000W8NcuAAF,0011500001IifolAAB,Live
Saatva Inc.,,l2ibiga2yrdww,9/29/17,7/31/18,0061500000W9BntAAF,0011500001ifJuaAAE,Live
The StayWell Company LLC,,gdp5rfvudfnww,9/18/17,7/13/18,0061500000SpMVeAAN,0011500001IgyJVAAZ,Live
Mobile Marketing LLC (rugs.shop),,mn24rir4k3v4i,9/5/17,6/16/18,0061500000WB7noAAD,0011500001n0PCZAA2,Decommission Submitted
Lafayette 148,,sam6wxecgnfw2,9/1/17,6/2/18,0061500000VIwdbAAD,0011500001IiYX8AAN,Live
Ayablu (Burt's Bees Baby),,m5exlz4v5hilo,9/29/17,5/23/18,0061500000WAXJGAA5,0011500001mrr0GAAQ,Live
5.11 Tactical,,iyv6udu6nomro,9/8/17,4/17/18,0061500000VrKfKAAV,0011500001IiZieAAF,Live
Nordic Naturals,,hraqe4drzlnyk,9/25/17,4/3/18,0061500000WAbqJAAT,0011500001muQHeAAM,Decommission Submitted
Alshaya H&M,,zbrr3sobrsb3o,9/1/17,12/18/17,0061500000Rqf4rAAB,0011500001IgG6EAAV,Live
Nintendo of America,,qdcq5t7bsomq4,9/11/17,11/8/17,0061500000VWCdHAAX,0011500001b0rStAAI,Decommission Submitted
Bluefin (Nippon Imports),,wofmubn44jgpq,9/18/17,10/3/17,0061500000WPhXLAA1,0011500001ndwzzAAA,Live
"U.S. Lumber Group, LLC (rebuild)",0011O00002KxIcIQAV,2g3fedfhti4wm,10/17/17,12/15/21,0061500000VIKxUAAX,0011500001gEPjZAAW,Live
Trend Machinery and Cutting Tools,,rvgy2gnnb3jsu,10/23/17,3/31/21,0061500000WPr9iAAD,0011500001nfjq8AAA,Live
Clawson Custom Cues Inc. dba Predator Group,,7zpvs34n7xxtq,10/16/17,2/4/20,0061500000W9PyyAAF,0011500001j2erLAAQ,Live
Alshaya Pottery Barn,,rfuu4sicyisyw,10/4/17,3/25/19,,0011500001IgG6EAAV,Live
Sheltered Wings (Vortex Optics),,2ob6ool3qxq2w,10/2/17,3/5/19,0061500000VXHj2AAH,0011500001coAOXAA2,Live
David Nieper Limited,,pc2rzro7pm73o,10/20/17,8/30/18,0061500000W9WzQAAV,0011500001R47pOAAR,Live
Dragon Herbs (Ron Teeguarden Enterprises),,ifpjss6ite7z2,10/2/17,8/8/18,0061500000WPebhAAD,0011500001Iiov8AAB,Live
PINO Pharmazeutische Präparate GmbH,,jvwztcqrfcug4,10/9/17,6/27/18,0061500000WAHb2AAH,0011500001Iin30AAB,Live
CCH Incorporated (Wolters Kluwer),,tfnivc3mcrmry,10/9/17,4/27/18,0061500000RqBriAAF,0011500001TVmGVAA1,Live
True Value Company,,katitepn4vlmk,10/20/17,4/24/18,0061500000TwarjAAB,0011500001SSn7DAAT,Live
The Metropolitan Museum of Art New York,,k7sb4oiq4jyi6,10/16/17,4/24/18,0061500000W9Ti9AAF,0011500001Ii02AAAR,Live
Knauf Insulation,,ozvtiz3fdfqn6,10/6/17,4/5/18,0061500000WPvPNAA1,0011500001ayPQIAA2,Live
The Honest Kitchen,,dnrdll44ai324,10/9/17,3/29/18,0061C00000WQGdFQAX,0011500001IhTtwAAF,Decommission Submitted
Orscheln Farm & Home,,e4elxfqkjrfcm,10/4/17,3/24/18,0061500000RqzKQAAZ,0011500001ay0dCAAQ,Decommission in Progress
Kahunaverse,,peh3hd2a2f4po,10/2/17,3/21/18,0061500000RrRm0AAF,0011500001b0CMdAAM,Decommissioned
